# tungsten camera trace v1
# frame	x	y	height	yaw	pitch
3790	3943.832031250	2956.857177734	403.194641113	-4.100033760	-0.123200051
3800	3949.357177734	2960.896728516	403.194641113	-4.064034939	-0.120800048
3810	3954.697265625	2965.183593750	403.194641113	-4.008836746	-0.116000041
3820	3959.749023438	2969.803222656	403.194641113	-3.939236879	-0.108800031
3830	3964.456787109	2974.781005859	403.194641113	-3.864836931	-0.099200018
3840	3968.756347656	2980.116699219	403.194641113	-3.783237219	-0.089600004
3850	3972.663085938	2985.743652344	403.194641113	-3.723236799	-0.079999991
3860	3976.251708984	2991.572265625	403.194641113	-3.672836304	-0.072799981
3870	3979.616699219	2997.531738281	403.194641113	-3.641636610	-0.067999974
3880	3982.782958984	3003.599853516	403.194641113	-3.605636597	-0.065599971
3890	3985.708984375	3009.782714844	403.194641113	-3.562436104	-0.065599971
3900	3988.309570312	3016.115478516	403.194641113	-3.504835606	-0.063199967
3910	3990.490966797	3022.608886719	403.194641113	-3.428035736	-0.063199967
3920	3992.145507812	3029.255615234	403.194641113	-3.356035709	-0.065599971
3930	3993.452392578	3035.975097656	403.194641113	-3.317635536	-0.067999974
3940	3994.546386719	3042.742675781	403.194641113	-3.288836002	-0.070399977
3950	3995.470703125	3049.524414062	403.194641113	-3.267236710	-0.070399977
3960	3996.255371094	3056.328613281	403.194641113	-3.245637178	-0.072799981
3970	3996.843261719	3063.148193359	403.194641113	-3.212037325	-0.072799981
3980	3997.226562500	3069.979980469	403.194641113	-3.185637951	-0.075199984
3990	3997.383056641	3076.819580078	403.194641113	-3.142437696	-0.075199984
4000	3997.160644531	3083.660644531	403.194641113	-3.087237358	-0.077599987
4010	3996.702148438	3090.487792969	403.194641113	-3.068037748	-0.077599987
4020	3996.132812500	3097.300537109	403.194641113	-3.048838377	-0.077599987
4030	3995.391845703	3104.100585938	403.194641113	-3.020038843	-0.077599987
4040	3994.472167969	3110.882080078	403.194641113	-2.996039629	-0.077599987
4050	3993.391601562	3117.640136719	403.194641113	-2.974440336	-0.072799981
4060	3992.211181641	3124.376708984	403.194641113	-2.964840651	-0.070399977
4070	3990.948974609	3131.098388672	403.194641113	-2.945641279	-0.067999974
4080	3989.527832031	3137.793212891	403.194641113	-2.924041748	-0.063199967
4090	3987.997802734	3144.456542969	403.194641113	-2.907242298	-0.060799967
4100	3986.341308594	3151.091552734	406.031463623	-2.888042927	-0.055999968
4110	3984.537353516	3157.693847656	410.087615967	-2.864043713	-0.051199969
4120	3982.628906250	3164.256103516	414.137634277	-2.854444027	-0.051199969
4130	3980.691406250	3170.816894531	418.191406250	-2.854444027	-0.051199969
4140	3978.753662109	3177.378417969	422.245910645	-2.854444027	-0.051199969
4150	3976.818359375	3183.932373047	426.295684814	-2.854444027	-0.051199969
4160	3974.726562500	3190.458740234	430.357727051	-2.804044008	-0.082399972
4170	3972.255126953	3196.845947266	434.416900635	-2.744043589	-0.104000002
4180	3969.484863281	3203.100341797	438.470581055	-2.715243816	-0.113600016
4190	3966.544189453	3209.283935547	442.528411865	-2.676843882	-0.123200029
4200	3963.329345703	3215.329345703	444.557678223	-2.638443708	-0.130400017
4210	3959.948242188	3221.278320312	444.557678223	-2.612044334	-0.137600005
4220	3956.412109375	3227.140380859	444.557678223	-2.588045120	-0.144799992
4230	3952.784667969	3232.937500000	445.774353027	-2.578445435	-0.149599984
4240	3949.091064453	3238.692626953	449.826873779	-2.564045906	-0.156799972
4250	3945.270996094	3244.368408203	453.881195068	-2.540046453	-0.168799952
4260	3941.328613281	3249.959960938	457.935363770	-2.516047001	-0.183199927
4270	3937.227783203	3255.440917969	461.991851807	-2.487247467	-0.199999899
4280	3933.007568359	3260.829101562	466.047424316	-2.470448017	-0.209599882
4290	3928.728027344	3266.162841797	470.099884033	-2.460848331	-0.216799870
4300	3924.412109375	3271.465576172	472.531066895	-2.458448410	-0.219199866
4310	3920.100585938	3276.762939453	472.531066895	-2.458448410	-0.219199866
4320	3915.786865234	3282.062988281	472.531066895	-2.458448410	-0.219199866
4330	3911.485351562	3287.389648438	472.531066895	-2.468048096	-0.223999858
4340	3907.275146484	3292.786621094	472.531066895	-2.489647388	-0.228799850
4350	3903.187988281	3298.268554688	472.531066895	-2.506446838	-0.228799850
4360	3899.140380859	3303.782470703	472.531066895	-2.511246681	-0.228799850
4370	3895.127685547	3309.334472656	472.531066895	-2.520846367	-0.231199846
4380	3891.152587891	3314.916503906	472.531066895	-2.525646210	-0.231199846
4390	3887.195068359	3320.507324219	472.531066895	-2.525646210	-0.231199846
4400	3883.249511719	3326.095947266	472.531066895	-2.528046131	-0.231199846
4410	3879.308349609	3331.692138672	472.531066895	-2.528046131	-0.231199846
4420	3875.378906250	3337.300781250	472.531066895	-2.530446053	-0.231199846
4430	3868.915527344	3338.943847656	472.531066895	-2.532845974	-0.231199846
4440	3862.174316406	3340.172119141	472.531066895	-2.540045738	-0.231199846
4450	3855.399658203	3341.465820312	472.531066895	-2.552045345	-0.231199846
4460	3847.934814453	3343.049316406	472.531066895	-2.576044559	-0.233599842
4470	3840.382324219	3344.916992188	472.531066895	-2.619245052	-0.235999838
4480	3832.830078125	3347.218994141	472.531066895	-2.676845551	-0.238399833
4490	3825.280517578	3350.003417969	472.531066895	-2.736845970	-0.240799829
4500	3817.767578125	3353.361328125	472.531066895	-2.811245918	-0.240799829
4510	3810.419921875	3357.298339844	472.531066895	-2.873646259	-0.235999838
4520	3803.154541016	3361.759277344	472.531066895	-2.938446283	-0.228799850
4530	3796.031005859	3366.694580078	472.531066895	-2.974446058	-0.226399854
4540	3788.979736328	3371.808105469	472.531066895	-2.991245508	-0.223999858
4550	3786.538330078	3379.777587891	472.531066895	-2.993645430	-0.223999858
4560	3785.249511719	3388.466064453	472.531066895	-2.996045351	-0.223999858
4570	3783.976318359	3397.287597656	472.531066895	-3.000845194	-0.223999858
4580	3782.742431641	3406.179443359	472.531066895	-3.008044958	-0.223999858
4590	3781.552978516	3415.132324219	472.531066895	-3.010444880	-0.223999858
4600	3780.383300781	3424.165039062	472.531066895	-3.012844801	-0.223999858
4610	3779.208251953	3433.242187500	472.531066895	-3.012844801	-0.223999858
4620	3778.026611328	3442.367675781	472.531066895	-3.012844801	-0.223999858
4630	3776.898193359	3451.567138672	472.531066895	-3.029644489	-0.226399854
4640	3775.917480469	3460.831542969	472.531066895	-3.041644096	-0.228799850
4650	3775.044677734	3470.142089844	472.531066895	-3.056043625	-0.233599842
4660	3774.345947266	3479.503906250	472.531066895	-3.075242996	-0.238399833
4670	3773.829589844	3489.014648438	472.531066895	-3.104043007	-0.247999817
4680	3773.604248047	3498.457519531	472.531066895	-3.130442381	-0.255199850
4690	3773.711181641	3507.953857422	472.531066895	-3.171242714	-0.269599915
4700	3774.127441406	3517.401611328	472.531066895	-3.200042248	-0.279199958
4710	3774.851074219	3526.789062500	472.531066895	-3.228842020	-0.288800001
4720	3775.775390625	3536.165039062	472.531066895	-3.250441313	-0.296000034
4730	3776.884033203	3545.517578125	472.531066895	-3.264840841	-0.300800055
4740	3778.136962891	3554.860351562	472.531066895	-3.284040213	-0.303200066
4750	3779.613525391	3564.180175781	472.531066895	-3.312839746	-0.308000088
4760	3781.363281250	3573.447265625	472.531066895	-3.341639280	-0.310400099
4770	3783.404296875	3582.657714844	472.531066895	-3.372838974	-0.310400099
4780	3785.708740234	3591.814208984	472.531066895	-3.399238348	-0.308000088
4790	3788.253906250	3600.930175781	472.531066895	-3.423237801	-0.303200066
4800	3790.970458984	3610.047119141	472.531066895	-3.435237408	-0.300800055
4810	3793.790039062	3619.181640625	472.531066895	-3.444837093	-0.298400044
4820	3796.750976562	3628.397705078	472.531066895	-3.456836700	-0.296000034
4830	3799.806884766	3637.660400391	470.165130615	-3.464036465	-0.293600023
4840	3802.920654297	3646.798095703	464.444274902	-3.476036072	-0.291200012
4850	3806.079589844	3655.799072266	458.791107178	-3.480835915	-0.288800001
4860	3809.260986328	3664.752929688	453.160369873	-3.483235836	-0.288800001
4870	3812.452880859	3673.627685547	447.571472168	-3.488035679	-0.286399990
4880	3815.649902344	3682.431396484	442.020965576	-3.490435600	-0.286399990
4890	3818.820800781	3691.143554688	436.526885986	-3.492835522	-0.286399990
4900	3821.973632812	3699.746826172	431.096954346	-3.492835522	-0.283999979
4910	3825.124023438	3708.274902344	425.709625244	-3.497635365	-0.281599969
4920	3828.308105469	3716.688232422	420.378906250	-3.509634972	-0.274399936
4930	3831.583984375	3724.993652344	418.257171631	-3.524034500	-0.262399882
4940	3835.005126953	3733.328857422	418.257171631	-3.536034107	-0.257599860
4950	3838.492675781	3741.638916016	418.257171631	-3.540833950	-0.252799839
4960	3842.128417969	3750.142578125	418.257171631	-3.548033714	-0.250399828
4970	3845.752929688	3758.496093750	418.257171631	-3.552833557	-0.247999832
4980	3849.471435547	3766.945068359	418.257171631	-3.557633400	-0.245599836
4990	3853.203125000	3775.348144531	418.257171631	-3.560033321	-0.245599836
5000	3856.975097656	3783.737304688	418.257171631	-3.567233086	-0.243199840
5010	3860.798583984	3792.134033203	418.257171631	-3.569633007	-0.240799844
5020	3864.673095703	3800.556640625	418.257171631	-3.574432850	-0.240799844
5030	3868.582519531	3808.990478516	418.257171631	-3.576832771	-0.240799844
5040	3872.509765625	3817.426025391	418.257171631	-3.579232693	-0.240799844
5050	3876.477539062	3825.878662109	418.257171631	-3.581632614	-0.238399848
5060	3880.471923828	3834.340820312	418.257171631	-3.584032536	-0.238399848
5070	3884.487548828	3842.816650391	418.257171631	-3.584032536	-0.238399848
5080	3888.524169922	3851.299804688	418.257171631	-3.586432457	-0.238399848
5090	3892.573486328	3859.794433594	418.257171631	-3.586432457	-0.238399848
5100	3896.634521484	3868.312988281	418.257171631	-3.586432457	-0.238399848
5110	3900.737792969	3876.920898438	418.257171631	-3.586432457	-0.238399848
5120	3904.849853516	3885.546875000	418.257171631	-3.586432457	-0.238399848
5130	3908.957519531	3894.110595703	418.257171631	-3.588832378	-0.238399848
5140	3913.053955078	3902.651123047	418.257171631	-3.588832378	-0.238399848
5150	3917.152099609	3911.194580078	418.257171631	-3.588832378	-0.238399848
5160	3921.258300781	3919.755126953	418.257171631	-3.588832378	-0.238399848
5170	3925.370117188	3928.327392578	418.257171631	-3.588832378	-0.238399848
5180	3929.476074219	3936.887451172	418.257171631	-3.588832378	-0.238399848
5190	3933.599609375	3945.484863281	418.257171631	-3.588832378	-0.238399848
5200	3937.725341797	3954.086181641	418.257171631	-3.588832378	-0.238399848
5210	3941.864013672	3962.715087891	418.257171631	-3.588832378	-0.238399848
5220	3946.018310547	3971.375244141	418.257171631	-3.588832378	-0.238399848
5230	3950.161376953	3980.012207031	418.257171631	-3.588832378	-0.238399848
5240	3954.349609375	3988.743652344	418.257171631	-3.588832378	-0.238399848
5250	3958.565673828	3997.533203125	418.257171631	-3.588832378	-0.238399848
5260	3962.769287109	4006.296875000	418.257171631	-3.588832378	-0.238399848
5270	3966.987060547	4015.090087891	418.257171631	-3.588832378	-0.238399848
5280	3971.176757812	4023.824707031	418.257171631	-3.588832378	-0.238399848
5290	3975.379150391	4032.585937500	418.257171631	-3.588832378	-0.238399848
5300	3979.583251953	4041.350830078	418.257171631	-3.588832378	-0.238399848
5310	3983.798339844	4050.138427734	418.257171631	-3.588832378	-0.238399848
5320	3988.035400391	4058.971435547	418.257171631	-3.588832378	-0.238399848
5330	3992.279541016	4067.820068359	418.257171631	-3.588832378	-0.238399848
5340	3996.540283203	4076.703125000	418.257171631	-3.588832378	-0.238399848
5350	4000.802490234	4085.588867188	418.257171631	-3.588832378	-0.238399848
5360	4005.075927734	4094.498291016	418.257171631	-3.588832378	-0.238399848
5370	4009.362304688	4103.434570312	418.257171631	-3.588832378	-0.238399848
5380	4013.664062500	4112.402832031	418.257171631	-3.588832378	-0.238399848
5390	4018.045410156	4121.537597656	418.257171631	-3.588832378	-0.238399848
5400	4022.421386719	4130.660156250	418.257171631	-3.588832378	-0.238399848
5410	4026.765380859	4139.716308594	418.257171631	-3.588832378	-0.238399848
5420	4031.104248047	4148.762207031	418.257171631	-3.588832378	-0.238399848
5430	4035.447753906	4157.817871094	418.257171631	-3.588832378	-0.238399848
5440	4039.798095703	4166.888183594	418.257171631	-3.588832378	-0.238399848
5450	4044.159912109	4175.982421875	418.257171631	-3.588832378	-0.238399848
5460	4048.416748047	4185.143066406	418.257171631	-3.557632446	-0.235999852
5470	4052.320800781	4194.586914062	418.257171631	-3.512032032	-0.228799865
5480	4055.786865234	4204.308105469	418.257171631	-3.459231377	-0.221599877
5490	4058.572021484	4214.423828125	418.257171631	-3.360831022	-0.204799905
5500	4065.171142578	4222.030761719	418.257171631	-3.245630741	-0.197599918
5510	4073.073486328	4229.485351562	418.257171631	-3.135230780	-0.197599918
5520	4080.241455078	4237.787109375	418.257171631	-3.022431135	-0.197599918
5530	4086.709960938	4246.725097656	418.257171631	-2.957631350	-0.199999914
5540	4092.725097656	4255.909667969	418.257171631	-2.924031258	-0.202399909
5550	4098.542480469	4265.165039062	418.257171631	-2.912031651	-0.202399909
5560	4104.258300781	4274.503417969	418.257171631	-2.902431965	-0.202399909
5570	4109.931640625	4283.866699219	418.257171631	-2.900032043	-0.202399909
5580	4109.799316406	4294.116210938	418.257171631	-2.900032043	-0.202399909
5590	4107.176269531	4304.761718750	418.257171631	-2.900032043	-0.202399909
5600	4104.548828125	4315.427734375	418.257171631	-2.900032043	-0.202399909
5610	4101.925292969	4326.086425781	418.257171631	-2.902431965	-0.202399909
5620	4099.415527344	4336.769042969	418.257171631	-2.919231415	-0.207199901
5630	4097.132324219	4347.525878906	418.257171631	-2.945631027	-0.209599897
5640	4095.121826172	4358.448730469	418.257171631	-2.976830959	-0.214399889
5650	4093.552734375	4369.373046875	418.257171631	-3.017631292	-0.219199881
5660	4092.512695312	4380.401855469	418.257171631	-3.070431709	-0.221599877
5670	4092.244873047	4391.360351562	418.257171631	-3.173631668	-0.223999873
5680	4093.527832031	4402.231933594	418.257171631	-3.324831486	-0.223999873
5690	4096.198242188	4412.799804688	418.257171631	-3.425631523	-0.226399869
5700	4099.347656250	4423.198242188	418.257171631	-3.442430973	-0.226399869
5710	4102.637207031	4433.546875000	418.257171631	-3.452030659	-0.226399869
5720	4105.958496094	4443.898437500	418.257171631	-3.452030659	-0.226399869
5730	4109.283203125	4454.260742188	418.257171631	-3.452030659	-0.226399869
5740	4112.605957031	4464.618652344	418.257171631	-3.452030659	-0.226399869
5750	4115.928222656	4474.973632812	418.257171631	-3.452030659	-0.226399869
5760	4119.265625000	4485.376464844	418.257171631	-3.452030659	-0.226399869
5770	4122.653320312	4495.937011719	418.257171631	-3.452030659	-0.226399869
5780	4126.024414062	4506.448242188	418.257171631	-3.452030659	-0.226399869
5790	4129.354492188	4516.828613281	418.257171631	-3.452030659	-0.226399869
5800	4132.704101562	4527.270019531	418.257171631	-3.452030659	-0.226399869
5810	4136.055175781	4537.680664062	418.257171631	-3.454430580	-0.226399869
5820	4139.463867188	4548.049804688	418.257171631	-3.461630344	-0.226399869
5830	4142.934570312	4558.389160156	418.257171631	-3.468830109	-0.226399869
5840	4146.502441406	4568.694824219	418.257171631	-3.478429794	-0.226399869
5850	4150.175781250	4578.987304688	418.257171631	-3.490429401	-0.223999873
5860	4154.001953125	4589.197753906	418.257171631	-3.509628773	-0.223999873
5870	4158.042480469	4599.326660156	418.257171631	-3.531228065	-0.223999873
5880	4162.299316406	4609.394531250	418.257171631	-3.545627594	-0.223999873
5890	4166.791015625	4619.494140625	418.257171631	-3.569627047	-0.223999873
5900	4171.414550781	4629.442871094	418.257171631	-3.581626654	-0.223999873
5910	4176.124023438	4639.280761719	418.257171631	-3.593626261	-0.223999873
5920	4180.937500000	4649.019042969	418.257171631	-3.608025789	-0.223999873
5930	4185.914550781	4658.666503906	418.257171631	-3.627225161	-0.223999873
5940	4191.081542969	4668.194824219	418.257171631	-3.646424532	-0.223999873
5950	4196.396972656	4677.641601562	418.257171631	-3.663223982	-0.223999873
5960	4201.973144531	4686.932128906	418.257171631	-3.696823835	-0.221599877
5970	4207.880859375	4695.977050781	418.257171631	-3.737624168	-0.219199881
5980	4214.132812500	4704.772949219	418.257171631	-3.780824423	-0.216799885
5990	4220.989257812	4713.110839844	418.257171631	-3.881624460	-0.202399909
6000	4228.952636719	4720.396972656	418.257171631	-4.059224129	-0.183199942
6010	4238.099121094	4726.448242188	418.257171631	-4.167222977	-0.178399950
6020	4247.531250000	4732.094726562	418.257171631	-4.174422741	-0.178399950
6030	4257.040039062	4737.712890625	418.257171631	-4.181622505	-0.178399950
6040	4266.452148438	4743.237792969	418.257171631	-4.181622505	-0.178399950
6050	4275.853515625	4748.756347656	418.257171631	-4.181622505	-0.178399950
6060	4285.258300781	4754.276855469	418.257171631	-4.181622505	-0.178399950
6070	4294.662597656	4759.796386719	418.257171631	-4.181622505	-0.178399950
6080	4304.069824219	4765.317382812	418.257171631	-4.181622505	-0.178399950
6090	4313.493652344	4770.847656250	418.257171631	-4.181622505	-0.178399950
6100	4322.906738281	4776.373535156	418.257171631	-4.181622505	-0.178399950
6110	4332.308593750	4781.892578125	418.257171631	-4.181622505	-0.178399950
6120	4338.096191406	4785.289550781	418.100494385	-4.181622505	-0.178399950
6130	4338.444335938	4785.493652344	416.616394043	-4.181622505	-0.178399950
6140	4338.479003906	4785.514160156	413.518188477	-4.181622505	-0.178399950
6150	4338.479003906	4785.514160156	408.856384277	-4.181622505	-0.178399950
6160	4338.479003906	4785.514160156	402.666290283	-4.181622505	-0.178399950
6170	4338.479003906	4785.514160156	395.022430420	-4.181622505	-0.178399950
6180	4338.479003906	4785.514160156	385.953399658	-4.181622505	-0.178399950
6190	4338.479003906	4785.514160156	375.509246826	-4.181622505	-0.178399950
6200	4338.479003906	4785.514160156	363.787292480	-4.181622505	-0.178399950
6210	4338.479003906	4785.514160156	350.947906494	-4.181622505	-0.178399950
6220	4338.479003906	4785.514160156	337.222015381	-4.184022427	-0.161599964
6230	4338.479003906	4785.514160156	322.546478271	-4.186422348	-0.147199988
6240	4338.479003906	4785.514160156	307.199523926	-4.188822269	-0.137600005
6250	4338.479003906	4785.514160156	291.385101318	-4.193622112	-0.120800018
6260	4338.479003906	4785.514160156	275.106506348	-4.196022034	-0.106399998
6270	4338.479003906	4785.514160156	259.643249512	-4.200821877	-0.084799975
6280	4338.479003906	4785.514160156	245.340362549	-4.205621719	-0.060799967
6290	4338.500976562	4785.526367188	240.889434814	-4.205621719	-0.046399970
6300	4338.720703125	4785.648437500	240.890090942	-4.205621719	-0.043999970
6310	4338.941894531	4785.770507812	240.892562866	-4.212821484	-0.029599972
6320	4339.166503906	4785.892578125	240.897476196	-4.220021248	-0.024799973
6330	4339.391113281	4786.014648438	240.902633667	-4.220021248	-0.024799973
6340	4339.615722656	4786.136718750	240.904556274	-4.220021248	-0.024799973
6350	4339.840332031	4786.258789062	240.906600952	-4.220021248	-0.024799973
6360	4340.064453125	4786.380371094	240.909622192	-4.220021248	-0.024799973
6370	4340.289062500	4786.500488281	240.911315918	-4.220021248	-0.024799973
6380	4340.513183594	4786.619140625	240.913055420	-4.220021248	-0.024799973
6390	4340.737304688	4786.737304688	240.914779663	-4.220021248	-0.024799973
6400	4340.961914062	4786.856933594	240.916488647	-4.220021248	-0.022399973
6410	4341.186035156	4786.978515625	240.918304443	-4.212821484	-0.017599974
6420	4341.407714844	4787.100585938	240.919799805	-4.210421562	-0.012799975
6430	4341.626464844	4787.227539062	240.923370361	-4.160023212	-0.010399975
6440	4341.860839844	4787.257812500	240.930541992	-4.071223259	-0.010399975
6450	4342.115234375	4787.237304688	240.937301636	-3.946422577	-0.000799975
6460	4342.369628906	4787.249511719	240.941268921	-3.816822290	0.001600025
6470	4342.620117188	4787.292480469	240.945465088	-3.699222326	-0.003199975
6480	4342.860839844	4787.372070312	240.948791504	-3.531222582	-0.005599975
6490	4343.094726562	4787.496093750	240.950683594	-3.365622759	-0.010399975
6500	4343.302246094	4787.651855469	240.953353882	-3.216822863	-0.015199974
6510	4343.487304688	4787.833007812	240.952636719	-3.101622343	-0.017599974
6520	4343.652343750	4788.034179688	240.951705933	-3.000822544	-0.019999973
6530	4343.799804688	4788.244628906	240.950866699	-2.957622528	-0.019999973
6540	4343.945800781	4788.457519531	240.947891235	-2.957622528	-0.019999973
6550	4344.092773438	4788.670410156	240.947204590	-2.957622528	-0.019999973
6560	4344.239746094	4788.885253906	240.945999146	-2.957622528	-0.019999973
6570	4344.386718750	4789.099609375	240.943618774	-2.957622528	-0.019999973
6580	4344.533203125	4789.312500000	240.943115234	-2.957622528	-0.019999973
6590	4344.680175781	4789.527832031	240.941787720	-2.957622528	-0.019999973
6600	4344.827148438	4789.741210938	240.940704346	-2.957622528	-0.019999973
6610	4344.974121094	4789.955078125	240.939605713	-2.957622528	-0.019999973
6620	4345.121093750	4790.169921875	240.938507080	-2.948022604	-0.019999973
6630	4345.256347656	4790.389160156	240.937133789	-2.876022577	-0.017599974
6640	4345.373046875	4790.622070312	240.934722900	-2.768022537	-0.015199974
6650	4345.464843750	4790.872070312	240.932220459	-2.660022259	-0.015199974
6660	4345.531738281	4791.131347656	240.927490234	-2.568822622	-0.015199974
6670	4345.574707031	4791.390625000	240.920532227	-2.484822989	-0.015199974
6680	4345.596679688	4791.659179688	240.915344238	-2.396023035	-0.012799975
6690	4345.740234375	4791.869628906	240.916595459	-2.261622667	-0.012799975
6700	4345.897949219	4792.083984375	240.917160034	-2.163222790	-0.012799975
6710	4346.039062500	4792.310058594	240.913467407	-2.112822294	-0.015199974
6720	4346.175781250	4792.536132812	240.908889771	-2.115222216	-0.015199974
6730	4346.312500000	4792.763183594	240.907409668	-2.115222216	-0.015199974
6740	4346.449218750	4792.989257812	240.905960083	-2.115222216	-0.015199974
6750	4346.586914062	4793.216308594	240.905914307	-2.115222216	-0.015199974
6760	4346.724609375	4793.443847656	240.906692505	-2.115222216	-0.015199974
6770	4346.861328125	4793.669921875	240.907470703	-2.115222216	-0.015199974
6780	4346.998535156	4793.895996094	240.908264160	-2.115222216	-0.015199974
6790	4347.135742188	4794.123046875	240.906814575	-2.110422373	-0.015199974
6800	4347.264160156	4794.355468750	240.905120850	-2.021622181	-0.017599974
6810	4347.498046875	4794.474121094	240.907012939	-1.760022044	-0.027199972
6820	4347.681152344	4794.655273438	240.907043457	-1.409621835	-0.036799971
6830	4347.786621094	4794.885742188	240.904983521	-1.059221625	-0.043999970
6840	4347.827636719	4795.136230469	240.903030396	-0.879221559	-0.039199971
6850	4347.847656250	4795.390136719	240.902191162	-0.864821553	-0.039199971
6860	4347.970214844	4795.591308594	240.904144287	-0.864821553	-0.039199971
6870	4348.161132812	4795.757324219	240.905044556	-0.864821553	-0.039199971
6880	4348.351562500	4795.923339844	240.905441284	-0.864821553	-0.039199971
6890	4348.542480469	4796.089355469	240.906539917	-0.864821553	-0.039199971
6900	4348.732910156	4796.255371094	240.910049438	-0.864821553	-0.039199971
6910	4348.923339844	4796.421386719	240.913558960	-0.864821553	-0.039199971
6920	4349.113769531	4796.587402344	240.915206909	-0.850421667	-0.036799971
6930	4349.304199219	4796.756347656	240.915557861	-0.840821743	-0.036799971
6940	4349.494628906	4796.927246094	240.915878296	-0.840821743	-0.036799971
6950	4349.685058594	4797.097656250	240.920227051	-0.840821743	-0.036799971
6960	4349.875000000	4797.268066406	240.923751831	-0.840821743	-0.036799971
6970	4350.065429688	4797.438964844	240.925018311	-0.840821743	-0.036799971
6980	4350.255859375	4797.609375000	240.926269531	-0.840821743	-0.036799971
6990	4350.446289062	4797.780273438	240.929748535	-0.840821743	-0.036799971
7000	4350.633300781	4797.953125000	240.933502197	-0.807221711	-0.031999972
7010	4350.811523438	4798.135742188	240.933990479	-0.744821608	-0.029599972
7020	4350.977539062	4798.330078125	240.933532715	-0.675221562	-0.027199972
7030	4351.126953125	4798.536621094	240.935119629	-0.588821650	-0.024799973
7040	4351.258789062	4798.754394531	240.937423706	-0.507221699	-0.022399973
7050	4351.373535156	4798.981445312	240.937454224	-0.435221672	-0.017599974
7060	4351.476074219	4799.214355469	240.938735962	-0.404021651	-0.015199974
7070	4351.573730469	4799.448730469	240.940628052	-0.399221629	-0.012799975
7080	4351.671386719	4799.683105469	240.939102173	-0.399221629	-0.012799975
7090	4351.769042969	4799.917480469	240.936859131	-0.399221629	-0.012799975
7100	4351.866699219	4800.151855469	240.936462402	-0.399221629	-0.012799975
7110	4351.964355469	4800.386230469	240.938278198	-0.399221629	-0.012799975
7120	4352.062011719	4800.620605469	240.938339233	-0.399221629	-0.012799975
7130	4352.159667969	4800.854980469	240.936096191	-0.399221629	-0.012799975
7140	4352.256347656	4801.090332031	240.934600830	-0.370421618	-0.010399975
7150	4352.333496094	4801.333496094	240.934768677	-0.248021573	-0.010399975
7160	4352.374023438	4801.584960938	240.934143066	-0.072821558	-0.007999975
7170	4352.362792969	4801.838867188	240.930786133	0.155178457	-0.003199975
7180	4352.290527344	4802.083007812	240.927139282	0.399978518	-0.003199975
7190	4352.295410156	4802.326660156	240.925598145	0.623178482	-0.005599975
7200	4352.326171875	4802.580078125	240.924591064	0.663978457	-0.005599975
7210	4352.355468750	4802.833496094	240.922531128	0.663978457	-0.005599975
7220	4352.453125000	4803.048339844	240.921401978	0.663978457	-0.005599975
7230	4352.653320312	4803.204589844	240.923141479	0.663978457	-0.005599975
7240	4352.853515625	4803.360839844	240.927001953	0.663978457	-0.005599975
7250	4353.053710938	4803.517089844	240.931732178	0.663978457	-0.005599975
7260	4353.253906250	4803.673339844	240.932449341	0.663978457	-0.005599975
7270	4353.450683594	4803.833007812	240.933044434	0.697578430	-0.005599975
7280	4353.638183594	4804.004394531	240.935623169	0.788778484	-0.005599975
7290	4353.875488281	4804.068359375	240.942550659	1.004778504	-0.005599975
7300	4354.113281250	4804.158691406	240.947311401	1.271178722	-0.010399975
7310	4354.337890625	4804.254882812	240.951644897	1.549578905	-0.024799973
7320	4354.590820312	4804.283691406	240.957763672	1.789579034	-0.029599972
7330	4354.829589844	4804.370605469	240.962417603	2.027179003	-0.034399971
7340	4355.041503906	4804.511718750	240.964309692	2.252778769	-0.039199971
7350	4355.222167969	4804.691894531	240.965698242	2.432778835	-0.043999970
7360	4355.375488281	4804.895507812	240.968338013	2.533579111	-0.048799969
7370	4355.517089844	4805.105468750	240.970535278	2.557579041	-0.048799969
7380	4355.658691406	4805.315429688	240.969421387	2.559978962	-0.048799969
7390	4355.799804688	4805.525390625	240.968704224	2.559978962	-0.048799969
7400	4355.940917969	4805.735351562	240.971023560	2.559978962	-0.048799969
7410	4356.080078125	4805.946777344	240.973434448	2.567178726	-0.048799969
7420	4356.215332031	4806.162109375	240.973983765	2.591178179	-0.048799969
7430	4356.347167969	4806.376953125	240.975769043	2.593578100	-0.048799969
7440	4356.479003906	4806.591796875	240.978027344	2.593578100	-0.048799969
7450	4356.610839844	4806.806640625	240.978057861	2.593578100	-0.048799969
7460	4356.742675781	4807.021484375	240.979751587	2.593578100	-0.048799969
7470	4356.874511719	4807.236328125	240.981323242	2.593578100	-0.048799969
7480	4357.006347656	4807.451171875	240.981048584	2.593578100	-0.048799969
7490	4357.138183594	4807.666015625	240.980453491	2.593578100	-0.048799969
7500	4357.270019531	4807.880859375	240.981704712	2.593578100	-0.048799969
7510	4357.401855469	4808.095703125	240.983871460	2.593578100	-0.048799969
7520	4357.533691406	4808.310546875	240.984130859	2.593578100	-0.048799969
7530	4357.665527344	4808.525390625	240.985427856	2.593578100	-0.048799969
7540	4357.797363281	4808.740234375	240.987533569	2.593578100	-0.048799969
7550	4357.929199219	4808.955078125	240.987792969	2.593578100	-0.048799969
7560	4358.061035156	4809.169921875	240.986877441	2.593578100	-0.048799969
